dateid,areaID,confirmedCases
20200821,si,2618
20200821,za,137
20200820,ce,465
20200820,kk,33
20200820,kp,71
20200820,kr,178
20200820,lj,732
20200820,mb,201
20200820,ms,231
20200820,ng,79
20200820,nm,220
20200820,po,89
20200820,sg,104
20200820,si,2575
20200820,za,137
20200819,ce,457
20200819,kk,31
20200819,kp,70
20200819,kr,178
20200819,lj,718
20200819,mb,200
20200819,ms,227
20200819,ng,79
20200819,nm,214
20200819,po,89
20200819,sg,102
20200819,si,2537
20200819,za,137
20200818,ce,446
20200818,kk,30
20200818,kp,69
20200818,kr,174
20200818,lj,704
20200818,mb,199
20200818,ms,227
20200818,ng,78
20200818,nm,208
20200818,po,86
20200818,sg,102
20200818,si,2494
20200818,za,136
20200817,ce,442
20200817,kk,30
20200817,kp,67
20200817,kr,166
20200817,lj,696
20200817,mb,194
20200817,ms,226
20200817,ng,78
20200817,nm,204
20200817,po,86
20200817,sg,102
20200817,si,2457
20200817,za,134
20200816,ce,438
20200816,kk,30
20200816,kp,67
20200816,kr,165
20200816,lj,689
20200816,mb,190
20200816,ms,224
20200816,ng,77
20200816,nm,200
20200816,po,85
20200816,sg,101
20200816,si,2430
20200816,za,134
20200815,ce,437
20200815,kk,30
20200815,kp,67
20200815,kr,165
20200815,lj,683
20200815,mb,189
20200815,ms,223
20200815,ng,77
20200815,nm,197
20200815,po,85
20200815,sg,100
20200815,si,2417
20200815,za,134
20200814,ce,435
20200814,kk,30
20200814,kp,66
20200814,kr,162
20200814,lj,675
20200814,mb,189
20200814,ms,223
20200814,ng,77
20200814,nm,197
20200814,po,85
20200814,sg,100
20200814,si,2402
20200814,za,133
20200813,ce,426
20200813,kk,30
20200813,kp,65
20200813,kr,162
20200813,lj,663
20200813,mb,188
20200813,ms,223
20200813,ng,76
20200813,nm,194
20200813,po,85
20200813,sg,100
20200813,si,2370
20200813,za,131
20200812,ce,419
20200812,kk,29
20200812,kp,65
20200812,kr,160
20200812,lj,646
20200812,mb,187
20200812,ms,222
20200812,ng,75
20200812,nm,191
20200812,po,85
20200812,sg,98
20200812,si,2333
20200812,za,130
20200811,ce,418
20200811,kk,28
20200811,kp,62
20200811,kr,157
20200811,lj,636
20200811,mb,185
20200811,ms,222
20200811,ng,74
20200811,nm,187
20200811,po,84
20200811,sg,96
20200811,si,2304
20200811,za,129
20200810,ce,413
20200810,kk,28
20200810,kp,61
20200810,kr,157
20200810,lj,623
20200810,mb,181
20200810,ms,222
20200810,ng,72
20200810,nm,185
20200810,po,84
20200810,sg,94
20200810,si,2273
20200810,za,128
20200809,ce,411
20200809,kk,28
20200809,kp,60
20200809,kr,156
20200809,lj,613
20200809,mb,180
20200809,ms,222
20200809,ng,71
20200809,nm,184
20200809,po,84
20200809,sg,94
20200809,si,2256
20200809,za,128
20200808,ce,410
20200808,kk,28
20200808,kp,60
20200808,kr,156
20200808,lj,609
20200808,mb,180
20200808,ms,222
20200808,ng,71
20200808,nm,183
20200808,po,84
20200808,sg,94
20200808,si,2250
20200808,za,128
20200807,ce,410
20200807,kk,28
20200807,kp,60
20200807,kr,156
20200807,lj,609
20200807,mb,180
20200807,ms,222
20200807,ng,71
20200807,nm,182
20200807,po,84
20200807,sg,93
20200807,si,2248
20200807,za,128
20200806,ce,405
20200806,kk,28
20200806,kp,60
20200806,kr,156
20200806,lj,606
20200806,mb,179
20200806,ms,222
20200806,ng,71
20200806,nm,181
20200806,po,83
20200806,sg,91
20200806,si,2234
20200806,za,128
20200805,ce,402
20200805,kk,28
20200805,kp,60
20200805,kr,156
20200805,lj,602
20200805,mb,177
20200805,ms,222
20200805,ng,70
20200805,nm,181
20200805,po,83
20200805,sg,91
20200805,si,2224
20200805,za,128
20200804,ce,400
20200804,kk,28
20200804,kp,59
20200804,kr,155
20200804,lj,595
20200804,mb,176
20200804,ms,222
20200804,ng,70
20200804,nm,181
20200804,po,82
20200804,sg,91
20200804,si,2209
20200804,za,126
20200803,ce,392
20200803,kk,28
20200803,kp,59
20200803,kr,152
20200803,lj,592
20200803,mb,175
20200803,ms,222
20200803,ng,69
20200803,nm,181
20200803,po,81
20200803,sg,91
20200803,si,2191
20200803,za,126
20200802,ce,389
20200802,kk,28
20200802,kp,59
20200802,kr,151
20200802,lj,590
20200802,mb,175
20200802,ms,222
20200802,ng,69
20200802,nm,181
20200802,po,81
20200802,sg,91
20200802,si,2182
20200802,za,123
20200801,ce,389
20200801,kk,28
20200801,kp,59
20200801,kr,151
20200801,lj,590
20200801,mb,175
20200801,ms,222
20200801,ng,69
20200801,nm,181
20200801,po,81
20200801,sg,90
20200801,si,2181
20200801,za,123
20200731,ce,386
20200731,kk,28
20200731,kp,59
20200731,kr,148
20200731,lj,588
20200731,mb,175
20200731,ms,222
20200731,ng,69
20200731,nm,181
20200731,po,81
20200731,sg,90
20200731,si,2172
20200731,za,122
20200730,ce,384
20200730,kk,28
20200730,kp,59
20200730,kr,145
20200730,lj,583
20200730,mb,174
20200730,ms,222
20200730,ng,69
20200730,nm,180
20200730,po,81
20200730,sg,89
20200730,si,2157
20200730,za,121
20200729,ce,380
20200729,kk,28
20200729,kp,59
20200729,kr,144
20200729,lj,580
20200729,mb,174
20200729,ms,221
20200729,ng,68
20200729,nm,177
20200729,po,78
20200729,sg,89
20200729,si,2140
20200729,za,120
20200728,ce,374
20200728,kk,28
20200728,kp,58
20200728,kr,144
20200728,lj,571
20200728,mb,173
20200728,ms,221
20200728,ng,67
20200728,nm,175
20200728,po,75
20200728,sg,89
20200728,si,2116
20200728,za,119
20200727,ce,372
20200727,kk,28
20200727,kp,58
20200727,kr,142
20200727,lj,568
20200727,mb,173
20200727,ms,220
20200727,ng,66
20200727,nm,174
20200727,po,74
20200727,sg,88
20200727,si,2102
20200727,za,117
20200726,ce,369
20200726,kk,28
20200726,kp,57
20200726,kr,140
20200726,lj,566
20200726,mb,172
20200726,ms,220
20200726,ng,66
20200726,nm,174
20200726,po,70
20200726,sg,88
20200726,si,2088
20200726,za,116
20200725,ce,369
20200725,kk,28
20200725,kp,57
20200725,kr,139
20200725,lj,562
20200725,mb,172
20200725,ms,220
20200725,ng,66
20200725,nm,174
20200725,po,70
20200725,sg,88
20200725,si,2083
20200725,za,116
20200724,ce,368
20200724,kk,28
20200724,kp,57
20200724,kr,139
20200724,lj,560
20200724,mb,172
20200724,ms,220
20200724,ng,66
20200724,nm,174
20200724,po,70
20200724,sg,88
20200724,si,2067
20200724,za,103
20200723,ce,363
20200723,kk,27
20200723,kp,57
20200723,kr,136
20200723,lj,558
20200723,mb,172
20200723,ms,220
20200723,ng,65
20200723,nm,174
20200723,po,68
20200723,sg,88
20200723,si,2053
20200723,za,103
20200722,ce,357
20200722,kk,25
20200722,kp,57
20200722,kr,136
20200722,lj,552
20200722,mb,171
20200722,ms,220
20200722,ng,65
20200722,nm,173
20200722,po,67
20200722,sg,88
20200722,si,2034
20200722,za,101
20200721,ce,354
20200721,kk,25
20200721,kp,57
20200721,kr,132
20200721,lj,545
20200721,mb,171
20200721,ms,220
20200721,ng,64
20200721,nm,172
20200721,po,66
20200721,sg,88
20200721,si,2007
20200721,za,91
20200720,ce,348
20200720,kk,25
20200720,kp,57
20200720,kr,129
20200720,lj,537
20200720,mb,171
20200720,ms,219
20200720,ng,64
20200720,nm,171
20200720,po,65
20200720,sg,86
20200720,si,1978
20200720,za,84
20200719,ce,347
20200719,kk,25
20200719,kp,57
20200719,kr,126
20200719,lj,534
20200719,mb,171
20200719,ms,217
20200719,ng,63
20200719,nm,170
20200719,po,63
20200719,sg,86
20200719,si,1954
20200719,za,73
20200718,ce,347
20200718,kk,25
20200718,kp,57
20200718,kr,126
20200718,lj,532
20200718,mb,171
20200718,ms,217
20200718,ng,61
20200718,nm,170
20200718,po,63
20200718,sg,86
20200718,si,1947
20200718,za,71
20200717,ce,347
20200717,kk,25
20200717,kp,57
20200717,kr,124
20200717,lj,532
20200717,mb,171
20200717,ms,214
20200717,ng,61
20200717,nm,170
20200717,po,63
20200717,sg,86
20200717,si,1941
20200717,za,70
20200716,ce,344
20200716,kk,23
20200716,kp,57
20200716,kr,120
20200716,lj,526
20200716,mb,171
20200716,ms,211
20200716,ng,61
20200716,nm,169
20200716,po,62
20200716,sg,86
20200716,si,1917
20200716,za,66
20200715,ce,342
20200715,kk,22
20200715,kp,56
20200715,kr,119
20200715,lj,522
20200715,mb,170
20200715,ms,211
20200715,ng,61
20200715,nm,168
20200715,po,61
20200715,sg,86
20200715,si,1898
20200715,za,59
20200714,ce,341
20200714,kk,21
20200714,kp,56
20200714,kr,118
20200714,lj,518
20200714,mb,169
20200714,ms,210
20200714,ng,59
20200714,nm,168
20200714,po,61
20200714,sg,85
20200714,si,1879
20200714,za,52
20200713,ce,333
20200713,kk,21
20200713,kp,55
20200713,kr,116
20200713,lj,516
20200713,mb,168
20200713,ms,209
20200713,ng,59
20200713,nm,167
20200713,po,61
20200713,sg,84
20200713,si,1860
20200713,za,50
20200712,ce,332
20200712,kk,21
20200712,kp,55
20200712,kr,115
20200712,lj,515
20200712,mb,168
20200712,ms,207
20200712,ng,58
20200712,nm,166
20200712,po,61
20200712,sg,84
20200712,si,1850
20200712,za,47
20200711,ce,330
20200711,kk,21
20200711,kp,55
20200711,kr,115
20200711,lj,513
20200711,mb,167
20200711,ms,205
20200711,ng,58
20200711,nm,166
20200711,po,61
20200711,sg,84
20200711,si,1842
20200711,za,46
20200710,ce,330
20200710,kk,21
20200710,kp,55
20200710,kr,110
20200710,lj,512
20200710,mb,167
20200710,ms,199
20200710,ng,56
20200710,nm,165
20200710,po,61
20200710,sg,84
20200710,si,1827
20200710,za,46
20200709,ce,321
20200709,kk,21
20200709,kp,53
20200709,kr,109
20200709,lj,509
20200709,mb,166
20200709,ms,197
20200709,ng,55
20200709,nm,164
20200709,po,57
20200709,sg,80
20200709,si,1793
20200709,za,41
20200708,ce,319
20200708,kk,20
20200708,kp,52
20200708,kr,108
20200708,lj,505
20200708,mb,165
20200708,ms,196
20200708,ng,54
20200708,nm,164
20200708,po,57
20200708,sg,78
20200708,si,1776
20200708,za,39
20200707,ce,318
20200707,kk,20
20200707,kp,51
20200707,kr,108
20200707,lj,502
20200707,mb,164
20200707,ms,196
20200707,ng,53
20200707,nm,163
20200707,po,54
20200707,sg,78
20200707,si,1763
20200707,za,37
20200706,ce,317
20200706,kk,18
20200706,kp,47
20200706,kr,107
20200706,lj,498
20200706,mb,160
20200706,ms,195
20200706,ng,51
20200706,nm,160
20200706,po,54
20200706,sg,76
20200706,si,1739
20200706,za,37
20200705,ce,317
20200705,kk,18
20200705,kp,47
20200705,kr,107
20200705,lj,496
20200705,mb,154
20200705,ms,195
20200705,ng,49
20200705,nm,159
20200705,po,45
20200705,sg,74
20200705,si,1716
20200705,za,36
20200704,ce,317
20200704,kk,18
20200704,kp,47
20200704,kr,107
20200704,lj,493
20200704,mb,152
20200704,ms,195
20200704,ng,38
20200704,nm,159
20200704,po,45
20200704,sg,74
20200704,si,1700
20200704,za,36
20200703,ce,317
20200703,kk,18
20200703,kp,46
20200703,kr,107
20200703,lj,488
20200703,mb,147
20200703,ms,195
20200703,ng,32
20200703,nm,159
20200703,po,44
20200703,sg,71
20200703,si,1679
20200703,za,36
20200702,ce,314
20200702,kk,18
20200702,kp,45
20200702,kr,105
20200702,lj,478
20200702,mb,144
20200702,ms,191
20200702,ng,30
20200702,nm,159
20200702,po,42
20200702,sg,68
20200702,si,1649
20200702,za,36
20200701,ce,314
20200701,kk,17
20200701,kp,44
20200701,kr,105
20200701,lj,473
20200701,mb,141
20200701,ms,190
20200701,ng,29
20200701,nm,159
20200701,po,41
20200701,sg,66
20200701,si,1633
20200701,za,35
20200630,ce,314
20200630,kk,17
20200630,kp,43
20200630,kr,105
20200630,lj,466
20200630,mb,139
20200630,ms,190
20200630,ng,29
20200630,nm,159
20200630,po,39
20200630,sg,57
20200630,si,1612
20200630,za,35
20200629,ce,314
20200629,kk,16
20200629,kp,42
20200629,kr,104
20200629,lj,460
20200629,mb,137
20200629,ms,190
20200629,ng,28
20200629,nm,159
20200629,po,39
20200629,sg,56
20200629,si,1599
20200629,za,35
20200628,ce,314
20200628,kk,16
20200628,kp,42
20200628,kr,104
20200628,lj,454
20200628,mb,131
20200628,ms,190
20200628,ng,28
20200628,nm,158
20200628,po,39
20200628,sg,56
20200628,si,1584
20200628,za,35
20200627,ce,314
20200627,kk,16
20200627,kp,42
20200627,kr,104
20200627,lj,453
20200627,mb,131
20200627,ms,190
20200627,ng,28
20200627,nm,158
20200627,po,39
20200627,sg,53
20200627,si,1580
20200627,za,35
20200626,ce,314
20200626,kk,16
20200626,kp,39
20200626,kr,103
20200626,lj,451
20200626,mb,130
20200626,ms,190
20200626,ng,27
20200626,nm,158
20200626,po,39
20200626,sg,52
20200626,si,1571
20200626,za,35
20200625,ce,313
20200625,kk,16
20200625,kp,35
20200625,kr,103
20200625,lj,448
20200625,mb,130
20200625,ms,190
20200625,ng,27
20200625,nm,155
20200625,po,37
20200625,sg,52
20200625,si,1557
20200625,za,34
20200624,ce,312
20200624,kk,16
20200624,kp,35
20200624,kr,100
20200624,lj,443
20200624,mb,130
20200624,ms,189
20200624,ng,26
20200624,nm,155
20200624,po,37
20200624,sg,52
20200624,si,1546
20200624,za,34
20200623,ce,311
20200623,kk,16
20200623,kp,34
20200623,kr,98
20200623,lj,442
20200623,mb,129
20200623,ms,189
20200623,ng,26
20200623,nm,155
20200623,po,37
20200623,sg,52
20200623,si,1540
20200623,za,34
20200622,ce,309
20200622,kk,16
20200622,kp,32
20200622,kr,98
20200622,lj,441
20200622,mb,129
20200622,ms,189
20200622,ng,26
20200622,nm,155
20200622,po,37
20200622,sg,52
20200622,si,1534
20200622,za,34
20200621,ce,308
20200621,kk,16
20200621,kp,31
20200621,kr,98
20200621,lj,439
20200621,mb,129
20200621,ms,188
20200621,ng,26
20200621,nm,154
20200621,po,31
20200621,sg,52
20200621,si,1521
20200621,za,34
20200620,ce,308
20200620,kk,16
20200620,kp,31
20200620,kr,98
20200620,lj,438
20200620,mb,129
20200620,ms,188
20200620,ng,26
20200620,nm,154
20200620,po,31
20200620,sg,52
20200620,si,1520
20200620,za,34
20200619,ce,307
20200619,kk,16
20200619,kp,31
20200619,kr,98
20200619,lj,438
20200619,mb,129
20200619,ms,188
20200619,ng,26
20200619,nm,154
20200619,po,31
20200619,sg,52
20200619,si,1519
20200619,za,34
20200618,ce,307
20200618,kk,16
20200618,kp,28
20200618,kr,98
20200618,lj,435
20200618,mb,129
20200618,ms,188
20200618,ng,26
20200618,nm,154
20200618,po,31
20200618,sg,52
20200618,si,1513
20200618,za,34
20200617,ce,307
20200617,kk,16
20200617,kp,27
20200617,kr,98
20200617,lj,434
20200617,mb,129
20200617,ms,188
20200617,ng,26
20200617,nm,154
20200617,po,31
20200617,sg,52
20200617,si,1511
20200617,za,34
20200616,ce,307
20200616,kk,15
20200616,kp,26
20200616,kr,98
20200616,lj,431
20200616,mb,129
20200616,ms,188
20200616,ng,26
20200616,nm,154
20200616,po,31
20200616,sg,52
20200616,si,1503
20200616,za,34
20200615,ce,307
20200615,kk,15
20200615,kp,26
20200615,kr,96
20200615,lj,429
20200615,mb,129
20200615,ms,188
20200615,ng,26
20200615,nm,154
20200615,po,31
20200615,sg,52
20200615,si,1499
20200615,za,34
20200614,ce,307
20200614,kk,14
20200614,kp,25
20200614,kr,96
20200614,lj,429
20200614,mb,129
20200614,ms,188
20200614,ng,26
20200614,nm,154
20200614,po,30
20200614,sg,52
20200614,si,1496
20200614,za,34
20200613,ce,307
20200613,kk,14
20200613,kp,25
20200613,kr,95
20200613,lj,429
20200613,mb,129
20200613,ms,188
20200613,ng,26
20200613,nm,154
20200613,po,30
20200613,sg,52
20200613,si,1495
20200613,za,34
20200612,ce,307
20200612,kk,14
20200612,kp,25
20200612,kr,94
20200612,lj,429
20200612,mb,129
20200612,ms,188
20200612,ng,24
20200612,nm,154
20200612,po,30
20200612,sg,52
20200612,si,1492
20200612,za,34
20200611,ce,307
20200611,kk,14
20200611,kp,25
20200611,kr,94
20200611,lj,429
20200611,mb,128
20200611,ms,188
20200611,ng,23
20200611,nm,154
20200611,po,30
20200611,sg,52
20200611,si,1490
20200611,za,34
20200610,ce,307
20200610,kk,14
20200610,kp,23
20200610,kr,94
20200610,lj,429
20200610,mb,128
20200610,ms,188
20200610,ng,23
20200610,nm,154
20200610,po,30
20200610,sg,52
20200610,si,1488
20200610,za,34
20200609,ce,307
20200609,kk,14
20200609,kp,23
20200609,kr,94
20200609,lj,429
20200609,mb,128
20200609,ms,188
20200609,ng,23
20200609,nm,154
20200609,po,30
20200609,sg,52
20200609,si,1488
20200609,za,34
20200608,ce,307
20200608,kk,14
20200608,kp,23
20200608,kr,93
20200608,lj,428
20200608,mb,128
20200608,ms,188
20200608,ng,23
20200608,nm,154
20200608,po,30
20200608,sg,52
20200608,si,1486
20200608,za,34
20200607,ce,307
20200607,kk,14
20200607,kp,23
20200607,kr,92
20200607,lj,428
20200607,mb,128
20200607,ms,188
20200607,ng,23
20200607,nm,154
20200607,po,30
20200607,sg,52
20200607,si,1485
20200607,za,34
20200606,ce,307
20200606,kk,14
20200606,kp,23
20200606,kr,92
20200606,lj,428
20200606,mb,128
20200606,ms,188
20200606,ng,23
20200606,nm,154
20200606,po,30
20200606,sg,52
20200606,si,1485
20200606,za,34
20200605,ce,307
20200605,kk,14
20200605,kp,23
20200605,kr,91
20200605,lj,428
20200605,mb,128
20200605,ms,188
20200605,ng,23
20200605,nm,154
20200605,po,30
20200605,sg,52
20200605,si,1484
20200605,za,34
20200604,ce,307
20200604,kk,14
20200604,kp,23
20200604,kr,87
20200604,lj,427
20200604,mb,128
20200604,ms,188
20200604,ng,23
20200604,nm,154
20200604,po,30
20200604,sg,52
20200604,si,1479
20200604,za,34
20200603,ce,307
20200603,kk,14
20200603,kp,23
20200603,kr,86
20200603,lj,426
20200603,mb,128
20200603,ms,188
20200603,ng,23
20200603,nm,154
20200603,po,30
20200603,sg,52
20200603,si,1477
20200603,za,34
20200602,ce,307
20200602,kk,14
20200602,kp,23
20200602,kr,86
20200602,lj,426
20200602,mb,128
20200602,ms,188
20200602,ng,23
20200602,nm,154
20200602,po,30
20200602,sg,52
20200602,si,1477
20200602,za,34
20200601,ce,307
20200601,kk,14
20200601,kp,23
20200601,kr,86
20200601,lj,426
20200601,mb,126
20200601,ms,188
20200601,ng,23
20200601,nm,154
20200601,po,30
20200601,sg,52
20200601,si,1475
20200601,za,34
20200531,ce,307
20200531,kk,14
20200531,kp,23
20200531,kr,86
20200531,lj,425
20200531,mb,125
20200531,ms,188
20200531,ng,23
20200531,nm,154
20200531,po,30
20200531,sg,52
20200531,si,1473
20200531,za,34
20200530,ce,307
20200530,kk,14
20200530,kp,23
20200530,kr,86
20200530,lj,425
20200530,mb,125
20200530,ms,188
20200530,ng,23
20200530,nm,154
20200530,po,30
20200530,sg,52
20200530,si,1473
20200530,za,34
20200529,ce,307
20200529,kk,14
20200529,kp,23
20200529,kr,86
20200529,lj,425
20200529,mb,125
20200529,ms,188
20200529,ng,23
20200529,nm,154
20200529,po,30
20200529,sg,52
20200529,si,1473
20200529,za,34
20200528,ce,307
20200528,kk,14
20200528,kp,23
20200528,kr,86
20200528,lj,425
20200528,mb,125
20200528,ms,188
20200528,ng,23
20200528,nm,154
20200528,po,30
20200528,sg,52
20200528,si,1473
20200528,za,34
20200527,ce,307
20200527,kk,14
20200527,kp,23
20200527,kr,86
20200527,lj,425
20200527,mb,125
20200527,ms,188
20200527,ng,23
20200527,nm,154
20200527,po,30
20200527,sg,52
20200527,si,1473
20200527,za,34
20200526,ce,307
20200526,kk,13
20200526,kp,23
20200526,kr,86
20200526,lj,424
20200526,mb,125
20200526,ms,188
20200526,ng,23
20200526,nm,154
20200526,po,30
20200526,sg,52
20200526,si,1471
20200526,za,34
20200525,ce,307
20200525,kk,13
20200525,kp,23
20200525,kr,86
20200525,lj,423
20200525,mb,125
20200525,ms,188
20200525,ng,23
20200525,nm,154
20200525,po,30
20200525,sg,52
20200525,si,1469
20200525,za,34
20200524,ce,307
20200524,kk,13
20200524,kp,23
20200524,kr,86
20200524,lj,423
20200524,mb,125
20200524,ms,188
20200524,ng,23
20200524,nm,154
20200524,po,30
20200524,sg,52
20200524,si,1469
20200524,za,34
20200523,ce,307
20200523,kk,13
20200523,kp,23
20200523,kr,86
20200523,lj,423
20200523,mb,125
20200523,ms,188
20200523,ng,23
20200523,nm,154
20200523,po,30
20200523,sg,52
20200523,si,1468
20200523,za,34
20200522,ce,307
20200522,kk,13
20200522,kp,23
20200522,kr,86
20200522,lj,423
20200522,mb,125
20200522,ms,188
20200522,ng,23
20200522,nm,154
20200522,po,30
20200522,sg,52
20200522,si,1468
20200522,za,34
20200521,ce,307
20200521,kk,13
20200521,kp,23
20200521,kr,86
20200521,lj,423
20200521,mb,125
20200521,ms,188
20200521,ng,23
20200521,nm,154
20200521,po,30
20200521,sg,52
20200521,si,1468
20200521,za,34
20200520,ce,307
20200520,kk,13
20200520,kp,23
20200520,kr,86
20200520,lj,423
20200520,mb,125
20200520,ms,188
20200520,ng,23
20200520,nm,154
20200520,po,30
20200520,sg,52
20200520,si,1468
20200520,za,34
20200519,ce,307
20200519,kk,13
20200519,kp,23
20200519,kr,86
20200519,lj,423
20200519,mb,125
20200519,ms,188
20200519,ng,23
20200519,nm,154
20200519,po,30
20200519,sg,52
20200519,si,1468
20200519,za,34
20200518,ce,307
20200518,kk,13
20200518,kp,23
20200518,kr,86
20200518,lj,423
20200518,mb,125
20200518,ms,188
20200518,ng,23
20200518,nm,153
20200518,po,30
20200518,sg,52
20200518,si,1467
20200518,za,34
20200517,ce,307
20200517,kk,13
20200517,kp,23
20200517,kr,86
20200517,lj,422
20200517,mb,125
20200517,ms,188
20200517,ng,23
20200517,nm,153
20200517,po,30
20200517,sg,52
20200517,si,1466
20200517,za,34
20200516,ce,307
20200516,kk,13
20200516,kp,23
20200516,kr,86
20200516,lj,422
20200516,mb,125
20200516,ms,188
20200516,ng,23
20200516,nm,153
20200516,po,30
20200516,sg,52
20200516,si,1466
20200516,za,34
20200515,ce,306
20200515,kk,13
20200515,kp,23
20200515,kr,86
20200515,lj,422
20200515,mb,125
20200515,ms,188
20200515,ng,23
20200515,nm,153
20200515,po,30
20200515,sg,52
20200515,si,1465
20200515,za,34
20200514,ce,306
20200514,kk,13
20200514,kp,23
20200514,kr,86
20200514,lj,422
20200514,mb,125
20200514,ms,188
20200514,ng,23
20200514,nm,153
20200514,po,30
20200514,sg,52
20200514,si,1465
20200514,za,34
20200513,ce,306
20200513,kk,13
20200513,kp,23
20200513,kr,86
20200513,lj,422
20200513,mb,125
20200513,ms,188
20200513,ng,23
20200513,nm,153
20200513,po,30
20200513,sg,52
20200513,si,1464
20200513,za,34
20200512,ce,306
20200512,kk,13
20200512,kp,23
20200512,kr,86
20200512,lj,422
20200512,mb,125
20200512,ms,188
20200512,ng,22
20200512,nm,153
20200512,po,30
20200512,sg,52
20200512,si,1463
20200512,za,34
20200511,ce,306
20200511,kk,13
20200511,kp,23
20200511,kr,86
20200511,lj,422
20200511,mb,124
20200511,ms,188
20200511,ng,22
20200511,nm,152
20200511,po,30
20200511,sg,52
20200511,si,1461
20200511,za,34
20200510,ce,305
20200510,kk,13
20200510,kp,23
20200510,kr,86
20200510,lj,422
20200510,mb,124
20200510,ms,188
20200510,ng,22
20200510,nm,152
20200510,po,30
20200510,sg,52
20200510,si,1460
20200510,za,34
20200509,ce,305
20200509,kk,13
20200509,kp,23
20200509,kr,86
20200509,lj,419
20200509,mb,124
20200509,ms,188
20200509,ng,22
20200509,nm,152
20200509,po,30
20200509,sg,52
20200509,si,1457
20200509,za,34
20200508,ce,304
20200508,kk,13
20200508,kp,23
20200508,kr,86
20200508,lj,418
20200508,mb,124
20200508,ms,188
20200508,ng,22
20200508,nm,151
20200508,po,30
20200508,sg,52
20200508,si,1454
20200508,za,34
20200507,ce,304
20200507,kk,13
20200507,kp,23
20200507,kr,85
20200507,lj,417
20200507,mb,124
20200507,ms,188
20200507,ng,22
20200507,nm,151
20200507,po,30
20200507,sg,51
20200507,si,1450
20200507,za,33
20200506,ce,304
20200506,kk,13
20200506,kp,23
20200506,kr,84
20200506,lj,417
20200506,mb,124
20200506,ms,188
20200506,ng,22
20200506,nm,151
20200506,po,30
20200506,sg,51
20200506,si,1449
20200506,za,33
20200505,ce,303
20200505,kk,13
20200505,kp,23
20200505,kr,84
20200505,lj,417
20200505,mb,124
20200505,ms,188
20200505,ng,22
20200505,nm,151
20200505,po,30
20200505,sg,51
20200505,si,1448
20200505,za,33
20200504,ce,303
20200504,kk,13
20200504,kp,23
20200504,kr,84
20200504,lj,417
20200504,mb,124
20200504,ms,186
20200504,ng,22
20200504,nm,150
20200504,po,30
20200504,sg,51
20200504,si,1445
20200504,za,33
20200503,ce,302
20200503,kk,13
20200503,kp,23
20200503,kr,84
20200503,lj,417
20200503,mb,124
20200503,ms,181
20200503,ng,22
20200503,nm,150
20200503,po,30
20200503,sg,51
20200503,si,1439
20200503,za,33
20200502,ce,302
20200502,kk,13
20200502,kp,23
20200502,kr,84
20200502,lj,417
20200502,mb,124
20200502,ms,181
20200502,ng,22
20200502,nm,150
20200502,po,30
20200502,sg,51
20200502,si,1439
20200502,za,33
20200501,ce,302
20200501,kk,13
20200501,kp,23
20200501,kr,84
20200501,lj,417
20200501,mb,124
20200501,ms,181
20200501,ng,22
20200501,nm,150
20200501,po,30
20200501,sg,51
20200501,si,1439
20200501,za,33
20200430,ce,301
20200430,kk,13
20200430,kp,23
20200430,kr,84
20200430,lj,417
20200430,mb,123
20200430,ms,179
20200430,ng,22
20200430,nm,149
20200430,po,30
20200430,sg,51
20200430,si,1434
20200430,za,33
20200429,ce,301
20200429,kk,13
20200429,kp,23
20200429,kr,84
20200429,lj,416
20200429,mb,122
20200429,ms,176
20200429,ng,22
20200429,nm,149
20200429,po,30
20200429,sg,51
20200429,si,1429
20200429,za,33
20200428,ce,299
20200428,kk,13
20200428,kp,23
20200428,kr,84
20200428,lj,415
20200428,mb,119
20200428,ms,173
20200428,ng,22
20200428,nm,148
20200428,po,30
20200428,sg,51
20200428,si,1418
20200428,za,32
20200427,ce,299
20200427,kk,13
20200427,kp,23
20200427,kr,84
20200427,lj,414
20200427,mb,119
20200427,ms,167
20200427,ng,22
20200427,nm,147
20200427,po,30
20200427,sg,50
20200427,si,1409
20200427,za,32
20200426,ce,295
20200426,kk,13
20200426,kp,23
20200426,kr,83
20200426,lj,414
20200426,mb,119
20200426,ms,166
20200426,ng,22
20200426,nm,147
20200426,po,30
20200426,sg,50
20200426,si,1403
20200426,za,32
20200425,ce,294
20200425,kk,13
20200425,kp,23
20200425,kr,82
20200425,lj,414
20200425,mb,117
20200425,ms,165
20200425,ng,22
20200425,nm,146
20200425,po,30
20200425,sg,50
20200425,si,1397
20200425,za,32
20200424,ce,294
20200424,kk,13
20200424,kp,23
20200424,kr,82
20200424,lj,409
20200424,mb,117
20200424,ms,162
20200424,ng,22
20200424,nm,146
20200424,po,30
20200424,sg,50
20200424,si,1389
20200424,za,32
20200423,ce,294
20200423,kk,13
20200423,kp,23
20200423,kr,79
20200423,lj,407
20200423,mb,114
20200423,ms,158
20200423,ng,21
20200423,nm,146
20200423,po,30
20200423,sg,50
20200423,si,1374
20200423,za,30
20200422,ce,294
20200422,kk,13
20200422,kp,23
20200422,kr,78
20200422,lj,407
20200422,mb,112
20200422,ms,155
20200422,ng,21
20200422,nm,145
20200422,po,30
20200422,sg,50
20200422,si,1367
20200422,za,30
20200421,ce,294
20200421,kk,13
20200421,kp,23
20200421,kr,76
20200421,lj,400
