"reg";"cl_age90";"jour";"hosp";"rea";"HospConv";"SSR_USLD";"autres";"rad";"dc"
"24";"79";2020-04-13;221;67;NA;NA;NA;111;39
"24";"89";2020-04-13;263;5;NA;NA;NA;72;86
"24";"90";2020-04-13;157;2;NA;NA;NA;22;62
"27";"0";2020-04-13;1309;284;NA;NA;NA;1463;512
"27";"09";2020-04-13;2;1;NA;NA;NA;9;0
"27";"19";2020-04-13;2;1;NA;NA;NA;14;0
"27";"29";2020-04-13;3;0;NA;NA;NA;59;0
"27";"39";2020-04-13;16;4;NA;NA;NA;112;2
"27";"49";2020-04-13;33;12;NA;NA;NA;160;4
"27";"59";2020-04-13;106;50;NA;NA;NA;243;9
"27";"69";2020-04-13;236;98;NA;NA;NA;283;42
"27";"79";2020-04-13;316;98;NA;NA;NA;266;112
"27";"89";2020-04-13;418;19;NA;NA;NA;240;246
"27";"90";2020-04-13;172;1;NA;NA;NA;73;96
"28";"0";2020-04-13;713;189;NA;NA;NA;597;211
"28";"09";2020-04-13;1;0;NA;NA;NA;4;0
"28";"19";2020-04-13;1;0;NA;NA;NA;3;0
"28";"29";2020-04-13;3;0;NA;NA;NA;31;0
"28";"39";2020-04-13;16;5;NA;NA;NA;51;1
"28";"49";2020-04-13;44;21;NA;NA;NA;78;5
"28";"59";2020-04-13;79;34;NA;NA;NA;121;11
"28";"69";2020-04-13;154;58;NA;NA;NA;117;34
"28";"79";2020-04-13;176;56;NA;NA;NA;105;44
"28";"89";2020-04-13;162;13;NA;NA;NA;69;79
"28";"90";2020-04-13;75;0;NA;NA;NA;14;37
"32";"0";2020-04-13;2525;543;NA;NA;NA;2102;873
"32";"09";2020-04-13;13;3;NA;NA;NA;21;0
"32";"19";2020-04-13;8;2;NA;NA;NA;10;0
"32";"29";2020-04-13;25;5;NA;NA;NA;99;0
"32";"39";2020-04-13;59;13;NA;NA;NA;180;2
"32";"49";2020-04-13;125;42;NA;NA;NA;287;9
"32";"59";2020-04-13;288;109;NA;NA;NA;435;38
"32";"69";2020-04-13;488;183;NA;NA;NA;380;109
"32";"79";2020-04-13;567;148;NA;NA;NA;367;206
"32";"89";2020-04-13;682;34;NA;NA;NA;238;352
"32";"90";2020-04-13;256;2;NA;NA;NA;77;152
"44";"0";2020-04-13;4928;880;NA;NA;NA;4788;2105
"44";"09";2020-04-13;16;2;NA;NA;NA;111;0
"44";"19";2020-04-13;12;1;NA;NA;NA;39;0
"44";"29";2020-04-13;41;10;NA;NA;NA;190;2
"44";"39";2020-04-13;88;20;NA;NA;NA;293;12
"44";"49";2020-04-13;200;50;NA;NA;NA;465;24
"44";"59";2020-04-13;512;156;NA;NA;NA;829;61
"44";"69";2020-04-13;973;326;NA;NA;NA;1024;211
"44";"79";2020-04-13;1181;274;NA;NA;NA;970;561
"44";"89";2020-04-13;1353;36;NA;NA;NA;643;868
"44";"90";2020-04-13;524;1;NA;NA;NA;182;359
"52";"0";2020-04-13;823;162;NA;NA;NA;719;192
"52";"09";2020-04-13;0;0;NA;NA;NA;2;0
"52";"19";2020-04-13;0;0;NA;NA;NA;2;0
"52";"29";2020-04-13;8;2;NA;NA;NA;35;0
"52";"39";2020-04-13;18;4;NA;NA;NA;52;0
"52";"49";2020-04-13;32;16;NA;NA;NA;107;1
"52";"59";2020-04-13;81;35;NA;NA;NA;130;6
"52";"69";2020-04-13;158;50;NA;NA;NA;133;21
"52";"79";2020-04-13;175;52;NA;NA;NA;150;31
"52";"89";2020-04-13;241;2;NA;NA;NA;93;84
"52";"90";2020-04-13;109;0;NA;NA;NA;15;49
"53";"0";2020-04-13;510;118;NA;NA;NA;490;136
"53";"09";2020-04-13;0;0;NA;NA;NA;6;0
"53";"19";2020-04-13;2;0;NA;NA;NA;3;0
"53";"29";2020-04-13;3;1;NA;NA;NA;19;0
"53";"39";2020-04-13;8;2;NA;NA;NA;50;0
"53";"49";2020-04-13;36;8;NA;NA;NA;53;0
"53";"59";2020-04-13;59;25;NA;NA;NA;88;1
"53";"69";2020-04-13;90;41;NA;NA;NA;97;19
"53";"79";2020-04-13;127;38;NA;NA;NA;114;28
"53";"89";2020-04-13;117;3;NA;NA;NA;46;55
"53";"90";2020-04-13;65;0;NA;NA;NA;12;33
"75";"0";2020-04-13;857;259;NA;NA;NA;828;194
"75";"09";2020-04-13;1;0;NA;NA;NA;7;0
"75";"19";2020-04-13;2;0;NA;NA;NA;7;0
"75";"29";2020-04-13;7;2;NA;NA;NA;40;1
"75";"39";2020-04-13;17;6;NA;NA;NA;65;0
"75";"49";2020-04-13;42;19;NA;NA;NA;89;1
"75";"59";2020-04-13;91;47;NA;NA;NA;165;8
"75";"69";2020-04-13;181;90;NA;NA;NA;179;13
"75";"79";2020-04-13;185;76;NA;NA;NA;130;42
"75";"89";2020-04-13;216;18;NA;NA;NA;98;87
"75";"90";2020-04-13;111;0;NA;NA;NA;39;41
"76";"0";2020-04-13;974;291;NA;NA;NA;1313;248
"76";"09";2020-04-13;2;0;NA;NA;NA;16;0
"76";"19";2020-04-13;5;1;NA;NA;NA;9;0
"76";"29";2020-04-13;8;1;NA;NA;NA;68;1
"76";"39";2020-04-13;21;3;NA;NA;NA;104;1
"76";"49";2020-04-13;46;12;NA;NA;NA;177;1
"76";"59";2020-04-13;110;52;NA;NA;NA;267;8
"76";"69";2020-04-13;202;94;NA;NA;NA;234;24
"76";"79";2020-04-13;239;102;NA;NA;NA;252;55
"76";"89";2020-04-13;224;25;NA;NA;NA;142;113
"76";"90";2020-04-13;117;1;NA;NA;NA;44;45
"84";"0";2020-04-13;3055;671;NA;NA;NA;2970;794
"84";"09";2020-04-13;4;0;NA;NA;NA;22;0
"84";"19";2020-04-13;8;2;NA;NA;NA;25;0
"84";"29";2020-04-13;25;3;NA;NA;NA;135;0
"84";"39";2020-04-13;49;10;NA;NA;NA;227;4
"84";"49";2020-04-13;105;24;NA;NA;NA;333;9
"84";"59";2020-04-13;265;99;NA;NA;NA;530;22
"84";"69";2020-04-13;527;229;NA;NA;NA;564;50
"84";"79";2020-04-13;733;243;NA;NA;NA;558;176
"84";"89";2020-04-13;852;44;NA;NA;NA;421;351
"84";"90";2020-04-13;450;2;NA;NA;NA;101;168
"93";"0";2020-04-13;1859;437;NA;NA;NA;2126;348
"93";"09";2020-04-13;1;0;NA;NA;NA;17;0
"93";"19";2020-04-13;7;1;NA;NA;NA;32;0
"93";"29";2020-04-13;34;6;NA;NA;NA;156;1
"93";"39";2020-04-13;60;12;NA;NA;NA;209;1
"93";"49";2020-04-13;96;29;NA;NA;NA;317;3
"93";"59";2020-04-13;231;75;NA;NA;NA;435;19
"93";"69";2020-04-13;352;115;NA;NA;NA;404;24
"93";"79";2020-04-13;440;133;NA;NA;NA;279;82
"93";"89";2020-04-13;426;44;NA;NA;NA;187;147
"93";"90";2020-04-13;183;4;NA;NA;NA;70;67
"94";"0";2020-04-13;75;15;NA;NA;NA;126;38
"94";"09";2020-04-13;0;0;NA;NA;NA;3;0
"94";"19";2020-04-13;0;0;NA;NA;NA;4;0
"94";"29";2020-04-13;0;0;NA;NA;NA;14;0
"94";"39";2020-04-13;1;0;NA;NA;NA;14;0
"94";"49";2020-04-13;4;0;NA;NA;NA;16;1
"94";"59";2020-04-13;10;4;NA;NA;NA;24;1
"94";"69";2020-04-13;11;5;NA;NA;NA;19;2
"94";"79";2020-04-13;21;5;NA;NA;NA;16;8
"94";"89";2020-04-13;20;1;NA;NA;NA;10;21
"94";"90";2020-04-13;8;0;NA;NA;NA;6;5
"01";"0";2020-04-14;41;18;NA;NA;NA;51;10
"01";"09";2020-04-14;0;0;NA;NA;NA;0;0
"01";"19";2020-04-14;1;0;NA;NA;NA;0;0
"01";"29";2020-04-14;0;0;NA;NA;NA;1;0
"01";"39";2020-04-14;1;0;NA;NA;NA;3;0
"01";"49";2020-04-14;2;1;NA;NA;NA;4;0
"01";"59";2020-04-14;6;4;NA;NA;NA;16;1
"01";"69";2020-04-14;10;4;NA;NA;NA;12;2
"01";"79";2020-04-14;11;7;NA;NA;NA;7;4
"01";"89";2020-04-14;10;2;NA;NA;NA;7;3
"01";"90";2020-04-14;0;0;NA;NA;NA;0;0
"02";"0";2020-04-14;39;16;NA;NA;NA;52;6
"02";"09";2020-04-14;0;0;NA;NA;NA;0;0
"02";"19";2020-04-14;0;0;NA;NA;NA;0;0
"02";"29";2020-04-14;1;0;NA;NA;NA;2;0
"02";"39";2020-04-14;1;0;NA;NA;NA;3;0
"02";"49";2020-04-14;3;0;NA;NA;NA;9;0
"02";"59";2020-04-14;10;6;NA;NA;NA;12;0
"02";"69";2020-04-14;10;4;NA;NA;NA;12;1
"02";"79";2020-04-14;8;4;NA;NA;NA;12;1
"02";"89";2020-04-14;5;2;NA;NA;NA;2;3
"02";"90";2020-04-14;1;0;NA;NA;NA;0;1
"03";"0";2020-04-14;18;1;NA;NA;NA;13;0
"03";"09";2020-04-14;0;0;NA;NA;NA;0;0
"03";"19";2020-04-14;1;0;NA;NA;NA;0;0
"03";"29";2020-04-14;3;0;NA;NA;NA;1;0
"03";"39";2020-04-14;1;0;NA;NA;NA;2;0
"03";"49";2020-04-14;5;0;NA;NA;NA;5;0
"03";"59";2020-04-14;0;0;NA;NA;NA;2;0
"03";"69";2020-04-14;2;0;NA;NA;NA;1;0
"03";"79";2020-04-14;4;0;NA;NA;NA;0;0
"03";"89";2020-04-14;1;1;NA;NA;NA;1;0
"03";"90";2020-04-14;0;0;NA;NA;NA;0;0
"04";"0";2020-04-14;28;3;NA;NA;NA;72;0
"04";"09";2020-04-14;0;0;NA;NA;NA;0;0
"04";"19";2020-04-14;1;0;NA;NA;NA;2;0
"04";"29";2020-04-14;0;0;NA;NA;NA;13;0
"04";"39";2020-04-14;0;0;NA;NA;NA;12;0
"04";"49";2020-04-14;3;0;NA;NA;NA;7;0
"04";"59";2020-04-14;5;1;NA;NA;NA;15;0
"04";"69";2020-04-14;8;1;NA;NA;NA;13;0
"04";"79";2020-04-14;4;1;NA;NA;NA;10;0
"04";"89";2020-04-14;7;0;NA;NA;NA;0;0
"04";"90";2020-04-14;0;0;NA;NA;NA;0;0
"06";"0";2020-04-14;15;3;NA;NA;NA;35;3
"06";"09";2020-04-14;0;0;NA;NA;NA;0;0
"06";"19";2020-04-14;0;0;NA;NA;NA;1;0
"06";"29";2020-04-14;0;0;NA;NA;NA;5;0
"06";"39";2020-04-14;0;0;NA;NA;NA;4;0
"06";"49";2020-04-14;2;1;NA;NA;NA;9;1
"06";"59";2020-04-14;3;0;NA;NA;NA;8;1
"06";"69";2020-04-14;6;2;NA;NA;NA;5;0
"06";"79";2020-04-14;1;0;NA;NA;NA;2;0
"06";"89";2020-04-14;3;0;NA;NA;NA;1;1
"06";"90";2020-04-14;0;0;NA;NA;NA;0;0
"11";"0";2020-04-14;13209;2599;NA;NA;NA;9790;3937
"11";"09";2020-04-14;60;14;NA;NA;NA;137;1
"11";"19";2020-04-14;35;12;NA;NA;NA;65;2
"11";"29";2020-04-14;172;26;NA;NA;NA;383;7
"11";"39";2020-04-14;503;123;NA;NA;NA;962;29
"11";"49";2020-04-14;1007;298;NA;NA;NA;1461;72
"11";"59";2020-04-14;1922;678;NA;NA;NA;2107;278
"11";"69";2020-04-14;2558;849;NA;NA;NA;2044;557
"11";"79";2020-04-14;2669;516;NA;NA;NA;1454;985
"11";"89";2020-04-14;2724;54;NA;NA;NA;855;1266
"11";"90";2020-04-14;1407;7;NA;NA;NA;233;709
"24";"0";2020-04-14;996;188;NA;NA;NA;629;227
"24";"09";2020-04-14;2;0;NA;NA;NA;20;0
"24";"19";2020-04-14;1;0;NA;NA;NA;8;0
"24";"29";2020-04-14;7;1;NA;NA;NA;23;0
"24";"39";2020-04-14;15;5;NA;NA;NA;41;1
"24";"49";2020-04-14;42;10;NA;NA;NA;81;3
"24";"59";2020-04-14;78;27;NA;NA;NA;103;6
"24";"69";2020-04-14;164;71;NA;NA;NA;127;17
"24";"79";2020-04-14;228;66;NA;NA;NA;118;41
"24";"89";2020-04-14;274;6;NA;NA;NA;82;91
"24";"90";2020-04-14;178;2;NA;NA;NA;25;66
"27";"0";2020-04-14;1361;285;NA;NA;NA;1488;551
"27";"09";2020-04-14;3;1;NA;NA;NA;10;0
"27";"19";2020-04-14;2;1;NA;NA;NA;14;0
"27";"29";2020-04-14;2;0;NA;NA;NA;58;0
"27";"39";2020-04-14;15;4;NA;NA;NA;110;2
"27";"49";2020-04-14;30;11;NA;NA;NA;166;4
"27";"59";2020-04-14;111;48;NA;NA;NA;242;10
"27";"69";2020-04-14;228;96;NA;NA;NA;286;42
"27";"79";2020-04-14;334;104;NA;NA;NA;272;117
"27";"89";2020-04-14;434;19;NA;NA;NA;250;258
"27";"90";2020-04-14;199;1;NA;NA;NA;77;116
"28";"0";2020-04-14;705;177;NA;NA;NA;626;230
"28";"09";2020-04-14;1;0;NA;NA;NA;5;0
"28";"19";2020-04-14;2;0;NA;NA;NA;3;0
"28";"29";2020-04-14;3;0;NA;NA;NA;30;0
"28";"39";2020-04-14;18;4;NA;NA;NA;54;1
"28";"49";2020-04-14;44;21;NA;NA;NA;81;5
"28";"59";2020-04-14;74;31;NA;NA;NA;128;12
"28";"69";2020-04-14;138;53;NA;NA;NA;128;36
"28";"79";2020-04-14;175;54;NA;NA;NA;108;48
"28";"89";2020-04-14;170;12;NA;NA;NA;68;87
"28";"90";2020-04-14;78;0;NA;NA;NA;16;41
"32";"0";2020-04-14;2552;538;NA;NA;NA;2184;920
"32";"09";2020-04-14;12;3;NA;NA;NA;23;0
"32";"19";2020-04-14;7;2;NA;NA;NA;9;0
"32";"29";2020-04-14;23;4;NA;NA;NA;99;1
"32";"39";2020-04-14;55;11;NA;NA;NA;180;2
"32";"49";2020-04-14;124;41;NA;NA;NA;298;8
"32";"59";2020-04-14;280;102;NA;NA;NA;443;39
"32";"69";2020-04-14;492;184;NA;NA;NA;397;116
"32";"79";2020-04-14;569;152;NA;NA;NA;391;211
"32";"89";2020-04-14;695;36;NA;NA;NA;250;365
"32";"90";2020-04-14;283;2;NA;NA;NA;85;172
"44";"0";2020-04-14;4993;872;NA;NA;NA;4928;2166
"44";"09";2020-04-14;21;3;NA;NA;NA;117;0
"44";"19";2020-04-14;15;1;NA;NA;NA;34;0
"44";"29";2020-04-14;39;8;NA;NA;NA;192;2
"44";"39";2020-04-14;89;19;NA;NA;NA;303;12
"44";"49";2020-04-14;197;49;NA;NA;NA;465;22
"44";"59";2020-04-14;503;157;NA;NA;NA;863;58
"44";"69";2020-04-14;961;310;NA;NA;NA;1040;210
"44";"79";2020-04-14;1203;279;NA;NA;NA;999;571
"44";"89";2020-04-14;1378;42;NA;NA;NA;681;899
"44";"90";2020-04-14;561;1;NA;NA;NA;193;385
"52";"0";2020-04-14;820;155;NA;NA;NA;749;209
"52";"09";2020-04-14;0;0;NA;NA;NA;3;0
"52";"19";2020-04-14;0;0;NA;NA;NA;2;0
"52";"29";2020-04-14;8;2;NA;NA;NA;36;0
"52";"39";2020-04-14;15;4;NA;NA;NA;54;0
"52";"49";2020-04-14;33;14;NA;NA;NA;108;1
"52";"59";2020-04-14;77;32;NA;NA;NA;129;6
"52";"69";2020-04-14;153;49;NA;NA;NA;145;21
"52";"79";2020-04-14;176;51;NA;NA;NA;152;35
"52";"89";2020-04-14;240;3;NA;NA;NA;101;84
"52";"90";2020-04-14;118;0;NA;NA;NA;19;62
"53";"0";2020-04-14;514;117;NA;NA;NA;511;149
"53";"09";2020-04-14;0;0;NA;NA;NA;6;0
"53";"19";2020-04-14;2;0;NA;NA;NA;3;0
"53";"29";2020-04-14;3;1;NA;NA;NA;19;0
"53";"39";2020-04-14;5;0;NA;NA;NA;50;0
"53";"49";2020-04-14;33;11;NA;NA;NA;57;0
"53";"59";2020-04-14;61;25;NA;NA;NA;92;1
"53";"69";2020-04-14;85;37;NA;NA;NA;104;19
"53";"79";2020-04-14;138;40;NA;NA;NA;115;30
"53";"89";2020-04-14;120;3;NA;NA;NA;51;55
"53";"90";2020-04-14;64;0;NA;NA;NA;12;44
"75";"0";2020-04-14;866;251;NA;NA;NA;866;207
"75";"09";2020-04-14;3;0;NA;NA;NA;8;0
"75";"19";2020-04-14;3;0;NA;NA;NA;6;0
"75";"29";2020-04-14;8;2;NA;NA;NA;38;1
"75";"39";2020-04-14;16;7;NA;NA;NA;69;0
"75";"49";2020-04-14;37;17;NA;NA;NA;99;0
"75";"59";2020-04-14;88;45;NA;NA;NA;168;8
"75";"69";2020-04-14;179;84;NA;NA;NA;186;14
"75";"79";2020-04-14;189;74;NA;NA;NA;138;46
"75";"89";2020-04-14;228;22;NA;NA;NA;102;85
"75";"90";2020-04-14;112;0;NA;NA;NA;43;52
"76";"0";2020-04-14;962;279;NA;NA;NA;1360;266
"76";"09";2020-04-14;2;0;NA;NA;NA;17;0
"76";"19";2020-04-14;3;2;NA;NA;NA;11;0
"76";"29";2020-04-14;9;1;NA;NA;NA;71;1
"76";"39";2020-04-14;20;3;NA;NA;NA;106;1
"76";"49";2020-04-14;43;9;NA;NA;NA;185;1
"76";"59";2020-04-14;103;52;NA;NA;NA;269;8
"76";"69";2020-04-14;189;86;NA;NA;NA;248;26
"76";"79";2020-04-14;239;103;NA;NA;NA;259;56
"76";"89";2020-04-14;230;21;NA;NA;NA;147;119
"76";"90";2020-04-14;124;2;NA;NA;NA;47;54
"84";"0";2020-04-14;3044;659;NA;NA;NA;3081;836
"84";"09";2020-04-14;4;0;NA;NA;NA;23;0
"84";"19";2020-04-14;6;2;NA;NA;NA;26;0
"84";"29";2020-04-14;22;2;NA;NA;NA;140;0
"84";"39";2020-04-14;49;9;NA;NA;NA;225;4
"84";"49";2020-04-14;100;26;NA;NA;NA;337;7
"84";"59";2020-04-14;258;92;NA;NA;NA;552;23
"84";"69";2020-04-14;524;228;NA;NA;NA;588;53
"84";"79";2020-04-14;725;243;NA;NA;NA;575;185
"84";"89";2020-04-14;839;41;NA;NA;NA;449;362
"84";"90";2020-04-14;484;2;NA;NA;NA;110;188
"93";"0";2020-04-14;1894;422;NA;NA;NA;2240;374
"93";"09";2020-04-14;1;0;NA;NA;NA;19;0
"93";"19";2020-04-14;7;1;NA;NA;NA;31;0
"93";"29";2020-04-14;33;6;NA;NA;NA;153;1
"93";"39";2020-04-14;71;10;NA;NA;NA;224;1
"93";"49";2020-04-14;101;26;NA;NA;NA;319;3
"93";"59";2020-04-14;226;71;NA;NA;NA;454;19
"93";"69";2020-04-14;340;108;NA;NA;NA;438;24
"93";"79";2020-04-14;429;133;NA;NA;NA;308;86
"93";"89";2020-04-14;438;44;NA;NA;NA;197;159
"93";"90";2020-04-14;218;5;NA;NA;NA;76;77
"94";"0";2020-04-14;74;16;NA;NA;NA;129;38
"94";"09";2020-04-14;0;0;NA;NA;NA;6;0
"94";"19";2020-04-14;0;0;NA;NA;NA;1;0
"94";"29";2020-04-14;0;0;NA;NA;NA;14;0
"94";"39";2020-04-14;1;0;NA;NA;NA;14;0
"94";"49";2020-04-14;2;0;NA;NA;NA;18;1
"94";"59";2020-04-14;10;4;NA;NA;NA;22;1
"94";"69";2020-04-14;12;5;NA;NA;NA;20;1
"94";"79";2020-04-14;22;7;NA;NA;NA;17;9
"94";"89";2020-04-14;19;0;NA;NA;NA;11;21
"94";"90";2020-04-14;8;0;NA;NA;NA;6;5
"01";"0";2020-04-15;35;17;NA;NA;NA;57;10
"01";"09";2020-04-15;0;0;NA;NA;NA;0;0
"01";"19";2020-04-15;1;0;NA;NA;NA;0;0
"01";"29";2020-04-15;0;0;NA;NA;NA;1;0
"01";"39";2020-04-15;1;0;NA;NA;NA;3;0
"01";"49";2020-04-15;2;1;NA;NA;NA;4;0
"01";"59";2020-04-15;6;4;NA;NA;NA;16;1
"01";"69";2020-04-15;8;4;NA;NA;NA;14;2
"01";"79";2020-04-15;9;6;NA;NA;NA;9;4
"01";"89";2020-04-15;8;2;NA;NA;NA;9;3
"01";"90";2020-04-15;0;0;NA;NA;NA;0;0
"02";"0";2020-04-15;38;16;NA;NA;NA;53;6
"02";"09";2020-04-15;0;0;NA;NA;NA;0;0
"02";"19";2020-04-15;0;0;NA;NA;NA;0;0
"02";"29";2020-04-15;1;0;NA;NA;NA;2;0
"02";"39";2020-04-15;1;0;NA;NA;NA;3;0
"02";"49";2020-04-15;3;0;NA;NA;NA;9;0
"02";"59";2020-04-15;10;6;NA;NA;NA;12;0
"02";"69";2020-04-15;9;4;NA;NA;NA;13;1
"02";"79";2020-04-15;8;4;NA;NA;NA;12;1
"02";"89";2020-04-15;5;2;NA;NA;NA;2;3
"02";"90";2020-04-15;1;0;NA;NA;NA;0;1
"03";"0";2020-04-15;19;0;NA;NA;NA;14;0
"03";"09";2020-04-15;0;0;NA;NA;NA;0;0
"03";"19";2020-04-15;1;0;NA;NA;NA;0;0
"03";"29";2020-04-15;3;0;NA;NA;NA;1;0
"03";"39";2020-04-15;2;0;NA;NA;NA;3;0
"03";"49";2020-04-15;5;0;NA;NA;NA;5;0
"03";"59";2020-04-15;0;0;NA;NA;NA;2;0
"03";"69";2020-04-15;3;0;NA;NA;NA;1;0
"03";"79";2020-04-15;3;0;NA;NA;NA;0;0
"03";"89";2020-04-15;1;0;NA;NA;NA;1;0
"03";"90";2020-04-15;0;0;NA;NA;NA;0;0
"04";"0";2020-04-15;24;3;NA;NA;NA;76;0
"04";"09";2020-04-15;0;0;NA;NA;NA;0;0
"04";"19";2020-04-15;1;0;NA;NA;NA;2;0
"04";"29";2020-04-15;0;0;NA;NA;NA;13;0
"04";"39";2020-04-15;0;0;NA;NA;NA;12;0
"04";"49";2020-04-15;1;0;NA;NA;NA;9;0
"04";"59";2020-04-15;5;1;NA;NA;NA;15;0
"04";"69";2020-04-15;7;1;NA;NA;NA;14;0
"04";"79";2020-04-15;4;1;NA;NA;NA;10;0
"04";"89";2020-04-15;6;0;NA;NA;NA;1;0
"04";"90";2020-04-15;0;0;NA;NA;NA;0;0
"06";"0";2020-04-15;18;4;NA;NA;NA;37;3
"06";"09";2020-04-15;0;0;NA;NA;NA;0;0
"06";"19";2020-04-15;0;0;NA;NA;NA;1;0
"06";"29";2020-04-15;0;0;NA;NA;NA;5;0
"06";"39";2020-04-15;1;1;NA;NA;NA;4;0
"06";"49";2020-04-15;3;1;NA;NA;NA;10;1
"06";"59";2020-04-15;5;0;NA;NA;NA;8;1
"06";"69";2020-04-15;6;2;NA;NA;NA;5;0
"06";"79";2020-04-15;1;0;NA;NA;NA;2;0
"06";"89";2020-04-15;2;0;NA;NA;NA;2;1
"06";"90";2020-04-15;0;0;NA;NA;NA;0;0
"11";"0";2020-04-15;13018;2494;NA;NA;NA;10544;4140
"11";"09";2020-04-15;51;13;NA;NA;NA;146;1
"11";"19";2020-04-15;34;12;NA;NA;NA;67;2
"11";"29";2020-04-15;159;26;NA;NA;NA;412;8
"11";"39";2020-04-15;484;115;NA;NA;NA;1021;29
"11";"49";2020-04-15;958;282;NA;NA;NA;1548;78
"11";"59";2020-04-15;1847;648;NA;NA;NA;2259;291
"11";"69";2020-04-15;2501;822;NA;NA;NA;2201;585
"11";"79";2020-04-15;2650;500;NA;NA;NA;1571;1026
"11";"89";2020-04-15;2753;50;NA;NA;NA;950;1336
"11";"90";2020-04-15;1445;5;NA;NA;NA;264;750
"24";"0";2020-04-15;996;180;NA;NA;NA;687;245
"24";"09";2020-04-15;3;0;NA;NA;NA;21;0
"24";"19";2020-04-15;3;0;NA;NA;NA;8;0
"24";"29";2020-04-15;7;2;NA;NA;NA;24;0
"24";"39";2020-04-15;17;5;NA;NA;NA;43;1
"24";"49";2020-04-15;36;8;NA;NA;NA;88;3
"24";"59";2020-04-15;70;23;NA;NA;NA;114;6
"24";"69";2020-04-15;169;70;NA;NA;NA;132;18
"24";"79";2020-04-15;230;63;NA;NA;NA;133;44
"24";"89";2020-04-15;278;7;NA;NA;NA;94;96
"24";"90";2020-04-15;176;2;NA;NA;NA;29;75
"27";"0";2020-04-15;1341;274;NA;NA;NA;1594;581
"27";"09";2020-04-15;4;1;NA;NA;NA;11;0
"27";"19";2020-04-15;4;1;NA;NA;NA;15;0
"27";"29";2020-04-15;2;0;NA;NA;NA;60;0
"27";"39";2020-04-15;13;4;NA;NA;NA;114;2
"27";"49";2020-04-15;27;12;NA;NA;NA;173;4
"27";"59";2020-04-15;106;47;NA;NA;NA;258;11
"27";"69";2020-04-15;216;87;NA;NA;NA;303;47
"27";"79";2020-04-15;330;103;NA;NA;NA;292;123
"27";"89";2020-04-15;431;18;NA;NA;NA;281;267
"27";"90";2020-04-15;206;1;NA;NA;NA;84;124
"28";"0";2020-04-15;686;167;NA;NA;NA;667;242
"28";"09";2020-04-15;1;0;NA;NA;NA;5;0
"28";"19";2020-04-15;3;1;NA;NA;NA;3;0
"28";"29";2020-04-15;4;0;NA;NA;NA;30;0
"28";"39";2020-04-15;20;4;NA;NA;NA;56;1
"28";"49";2020-04-15;43;20;NA;NA;NA;86;5
"28";"59";2020-04-15;70;28;NA;NA;NA;135;12
"28";"69";2020-04-15;139;48;NA;NA;NA;131;38
"28";"79";2020-04-15;164;53;NA;NA;NA;120;52
"28";"89";2020-04-15;162;12;NA;NA;NA;79;91
"28";"90";2020-04-15;79;0;NA;NA;NA;17;43
"32";"0";2020-04-15;2536;533;NA;NA;NA;2371;975
"32";"09";2020-04-15;11;3;NA;NA;NA;24;0
"32";"19";2020-04-15;9;1;NA;NA;NA;9;0
"32";"29";2020-04-15;24;5;NA;NA;NA;104;1
"32";"39";2020-04-15;56;11;NA;NA;NA;194;2
"32";"49";2020-04-15;119;40;NA;NA;NA;317;8
"32";"59";2020-04-15;274;100;NA;NA;NA;478;42
"32";"69";2020-04-15;483;181;NA;NA;NA;430;121
"32";"79";2020-04-15;569;151;NA;NA;NA;421;225
"32";"89";2020-04-15;694;37;NA;NA;NA;283;386
"32";"90";2020-04-15;287;3;NA;NA;NA;101;184
"44";"0";2020-04-15;4877;833;NA;NA;NA;5324;2249
"44";"09";2020-04-15;21;3;NA;NA;NA;119;0
"44";"19";2020-04-15;13;1;NA;NA;NA;40;0
"44";"29";2020-04-15;43;9;NA;NA;NA;201;2
"44";"39";2020-04-15;89;22;NA;NA;NA;319;12
"44";"49";2020-04-15;188;49;NA;NA;NA;497;22
"44";"59";2020-04-15;484;152;NA;NA;NA;917;60
"44";"69";2020-04-15;918;291;NA;NA;NA;1119;216
"44";"79";2020-04-15;1172;260;NA;NA;NA;1075;588
"44";"89";2020-04-15;1353;43;NA;NA;NA;767;936
"44";"90";2020-04-15;572;0;NA;NA;NA;227;406
"52";"0";2020-04-15;794;145;NA;NA;NA;817;222
"52";"09";2020-04-15;0;0;NA;NA;NA;3;0
"52";"19";2020-04-15;0;0;NA;NA;NA;2;0
"52";"29";2020-04-15;5;2;NA;NA;NA;39;0
"52";"39";2020-04-15;12;5;NA;NA;NA;57;0
"52";"49";2020-04-15;31;13;NA;NA;NA;114;1
"52";"59";2020-04-15;74;24;NA;NA;NA;137;6
"52";"69";2020-04-15;144;48;NA;NA;NA;157;21
"52";"79";2020-04-15;171;51;NA;NA;NA;169;38
"52";"89";2020-04-15;234;2;NA;NA;NA;116;90
"52";"90";2020-04-15;123;0;NA;NA;NA;23;66
"53";"0";2020-04-15;504;106;NA;NA;NA;540;159
"53";"09";2020-04-15;1;0;NA;NA;NA;6;0
"53";"19";2020-04-15;1;0;NA;NA;NA;4;0
"53";"29";2020-04-15;3;1;NA;NA;NA;19;0
"53";"39";2020-04-15;6;0;NA;NA;NA;50;0
"53";"49";2020-04-15;35;10;NA;NA;NA;58;0
"53";"59";2020-04-15;61;23;NA;NA;NA;96;2
"53";"69";2020-04-15;81;34;NA;NA;NA;108;19
